Loan_ID,Gender,Dependents,Self_Employed,Applicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
CL_638907,0,2,0,42712.06,907969.9285,4,0,Reject
CL_170478,0,3,0,33319.1,925775.1667,23,0,Reject
CL_757154,1,0,0,44642.64,965984.0925,3,0,Reject
CL_349988,1,2,0,47010.33,976691.4436,6,0,Reject
CL_447087,0,2,1,36030.68,443935.2765,3,0,Reject
CL_466914,0,1,0,31598.75,827075.3654,4,1,Approve
CL_57372,0,2,0,44138.11,1180756.977,6,1,Approve
CL_677919,1,3,1,33504.54,793458.8463,4,1,Approve
CL_409850,1,1,0,48632.63,1359585.436,4,1,Approve
CL_959629,1,3,0,34935.6,531950.0329,3,0,Reject
CL_4327,0,3,0,36577.6,945020.8452,22,1,Approve
CL_354509,1,1,0,35367.04,502112.2683,2,1,Approve
CL_637974,0,2,0,32060.58,977095.5297,4,0,Reject
CL_789482,0,2,0,35205.37,940418.128,11,0,Reject
CL_66127,0,2,0,39275.21,960056.8751,20,0,Reject
CL_506562,0,1,0,37137.4,621231.579,5,1,Approve
CL_541399,1,2,0,47574.12,1048726.196,5,1,Approve
CL_706406,1,0,1,39044.82,933858.3431,4,1,Approve
CL_146405,1,3,0,31335.6,744836.3053,4,0,Reject
CL_506804,0,0,1,38003.53,1077015.721,12,0,Reject
CL_722758,0,1,0,49855.11,1341210.984,6,1,Approve
CL_628874,1,4,1,35546.83,605970.0888,2,0,Reject
CL_685753,0,4,0,32235.65,442031.7572,2,1,Approve
CL_968495,1,2,0,30418.55,791064.5659,11,1,Approve
CL_486061,1,3,1,35064.79,726936.9018,6,0,Reject
CL_188912,0,1,0,36305.18,848047.8769,10,0,Reject
CL_555142,0,3,0,39759.55,1011180.972,5,0,Reject
CL_607851,0,0,0,33118.6,415339.4044,2,1,Approve
CL_254227,0,3,0,34572.36,443300.0188,11,0,Reject
CL_193966,1,2,0,36573.67,671304.79,3,1,Approve
CL_405094,0,3,0,49447.66,798474.2559,4,1,Approve
CL_112540,0,3,1,47855.49,1367213.578,24,0,Approve
CL_118799,0,2,0,34438.31,917820.5642,7,0,Reject
CL_328248,0,3,0,41532.3,1056622.701,5,1,Approve
CL_892093,1,4,0,42536.63,880766.8427,17,0,Reject
CL_401403,0,1,1,45565.34,743318.4806,5,1,Approve
CL_609982,1,4,0,31436.18,783890.1923,3,1,Approve
CL_729521,1,2,0,44344.45,792157.4508,3,1,Approve
CL_6983,1,3,0,38071.43,541350.504,3,1,Approve
CL_942695,1,3,0,33841.58,814451.0293,3,0,Reject
CL_132739,1,2,0,34920.23,467231.0835,6,1,Approve
CL_53954,1,0,0,43336.77,682344.1662,13,1,Approve
CL_847950,0,2,0,40686.64,939281.7049,3,0,Reject
CL_219935,0,3,0,49514.68,727214.5583,4,0,Reject
CL_101711,0,3,1,42187.88,1296904.328,9,0,Reject
CL_908879,1,1,0,45804.77,1274660.884,4,0,Reject
CL_299160,0,2,0,41250.97,648224.3196,2,1,Approve
CL_292943,0,1,0,32332.89,993163.5812,4,1,Approve
CL_852744,1,2,0,37447.7,576005.7796,13,0,Reject
CL_934806,0,3,0,44253.26,1145630.815,4,0,Reject
CL_772171,0,1,0,46896.83,1180415.588,5,0,Approve
CL_341483,1,0,0,36866.2,1047819.791,5,1,Approve
CL_973615,1,1,0,49602.68,1309469.372,22,1,Approve
CL_967800,0,3,0,45387.56,1314892.559,5,0,Reject
CL_607933,1,4,1,46753.92,929371.8701,4,1,Approve
CL_526529,1,3,0,48104.06,683429.2516,6,1,Approve
CL_269589,0,4,0,30260.53,549823.679,3,1,Approve
CL_490091,1,1,1,43920.02,846525.2643,5,1,Reject
CL_729846,1,1,0,48993.31,905276.7281,8,1,Approve
CL_25580,0,3,0,32948.86,617368.8798,16,1,Approve
CL_639908,1,3,0,44529.97,649680.9058,2,0,Reject
CL_112127,1,3,0,37160.58,482745.021,5,0,Reject
CL_429479,0,1,0,39527.86,947016.6419,10,1,Approve
CL_521972,0,0,0,32736.95,516581.8373,13,0,Approve
CL_433475,0,2,0,30867.92,828136.2341,22,0,Approve
CL_512440,1,2,0,48221.82,724060.7255,13,1,Approve
CL_871052,0,1,0,45569.38,1022022.439,6,1,Approve
CL_759352,0,0,0,43191.53,926911.2249,4,0,Reject
CL_453250,0,3,0,44683.36,1381083.415,4,1,Approve
CL_693987,1,0,1,32819.06,939831.9047,6,0,Reject
CL_436117,0,3,0,35622.83,527090.0552,3,1,Approve
CL_220213,0,1,0,41402.68,721064.7375,15,0,Reject
CL_443232,1,3,0,46137.25,1189446.743,4,0,Reject
CL_412123,1,1,0,43677.33,593849.0781,3,1,Approve
CL_554710,1,3,1,34194.48,952870.0484,5,0,Reject
CL_549711,0,2,0,31087.83,561332.4312,8,1,Approve
CL_102447,1,2,0,46739.12,854032.5755,3,1,Approve
CL_118292,1,3,1,31653.55,752445.7372,3,1,Approve
CL_704803,1,1,0,36101.2,1048302.458,8,1,Approve
CL_924268,0,2,0,33959.46,822033.6413,3,0,Reject
CL_134949,0,3,0,48561.02,1482796.771,5,0,Reject
CL_695658,0,2,0,43182.98,837774.4026,5,1,Approve
CL_932899,1,2,0,35118.52,862990.0796,10,1,Reject
CL_210368,0,2,0,48984.57,1468920.946,8,0,Reject
CL_311404,0,3,0,41326.93,1090472.167,4,0,Reject
CL_979867,1,3,1,45763.27,700060.7951,3,0,Reject
CL_975925,0,0,0,43283.51,1340083.136,5,1,Approve
CL_210126,1,3,1,46942.94,614895.1131,5,1,Approve
CL_498517,1,3,0,39219.55,816992.1394,3,1,Approve
CL_693533,0,2,0,35982.19,789064.4911,3,0,Reject
CL_756836,0,2,0,30704.16,888720.5825,24,1,Approve
CL_498180,0,1,0,43935.5,572412.0656,5,0,Reject
CL_640295,1,3,0,31728.44,636196.2027,3,1,Approve
CL_527369,0,3,0,37330.87,635472.7838,4,0,Reject
CL_459308,0,1,0,38158.45,630081.1588,2,1,Approve
CL_827005,0,2,1,39271.62,594292.057,2,1,Approve
CL_521188,0,2,0,30411.48,833394.2499,6,1,Approve
CL_294946,0,3,0,35405.62,642839.9833,3,1,Approve
CL_711695,0,2,0,37060.41,686733.8358,15,1,Approve
CL_966787,1,3,0,46776.44,1391126.385,12,1,Approve
CL_875494,0,2,0,37720.69,459967.8828,3,0,Reject
CL_395427,1,3,0,32101.82,614735.1599,5,1,Reject
CL_857510,0,3,0,43145.6,1320706.772,6,0,Reject
CL_588798,0,4,0,37419.52,1153067.425,9,0,Reject
CL_426748,0,2,1,31063.76,544008.139,3,1,Approve
CL_412077,1,1,0,41028.47,910775.0993,6,1,Approve
CL_114576,0,3,0,33636.68,668351.0338,3,0,Reject
CL_897986,1,4,0,37262.24,850302.2755,6,1,Approve
CL_523602,1,3,0,49104.02,1191510.236,4,0,Reject
CL_394606,1,3,1,38772.19,1081297.504,6,1,Approve
CL_384796,0,1,0,45730.96,1363595.143,4,1,Approve
CL_593990,0,2,0,42388.92,849980.7054,3,1,Approve
CL_263509,1,2,0,30584.24,622955.2734,8,0,Reject
CL_98658,1,3,0,46637.44,899503.0584,3,1,Approve
CL_464670,0,3,0,39579.84,1210166.436,25,0,Approve
CL_325629,1,1,0,45423.35,1224114.88,7,1,Approve
CL_35282,0,3,0,30350.68,857289.9656,6,0,Approve
CL_937677,1,3,0,42899.56,1075972.445,4,1,Approve
CL_378580,0,2,0,42968.51,867680.8232,3,0,Reject
CL_783861,1,2,0,48749.07,979669.2445,8,1,Approve
CL_786145,1,3,0,34776.4,998699.9475,8,1,Approve
CL_657002,0,0,0,40183.76,518077.0091,4,0,Approve
CL_516387,1,2,0,48573.77,1454967.22,12,1,Approve
CL_463276,1,3,0,45189.43,776817.4966,14,1,Approve
CL_629896,1,3,0,38414.48,1056101.366,11,1,Approve
CL_433106,0,3,0,45147.08,1076882.186,10,1,Approve
CL_764740,1,1,0,37447,1012251.565,6,0,Approve
CL_278316,1,3,0,40744.39,724607.9797,5,1,Approve
CL_860676,1,0,0,48957.16,775806.5695,4,1,Approve
CL_435235,1,3,0,41858.07,1160625.538,8,0,Reject
CL_865889,1,3,0,39162.72,579620.4357,6,0,Reject
CL_499520,1,3,0,35056.04,1036571.348,5,0,Reject
CL_105126,0,1,0,43559.32,531035.8941,3,0,Approve
CL_146040,1,1,0,40661.45,809838.6331,4,1,Approve
CL_427712,0,1,0,42924.35,1010714.738,10,1,Approve
CL_651646,1,1,0,41374.52,948574.0646,4,0,Reject
CL_357597,0,2,0,40635.47,955285.1733,10,1,Approve
CL_738009,0,3,0,30335.99,761915.9212,7,1,Approve
CL_202462,0,2,0,35972.13,958059.5506,11,0,Reject
CL_573988,1,3,1,43990.35,764970.3523,4,1,Approve
CL_12876,0,1,0,31893.82,683360.8034,4,1,Approve
CL_228201,0,2,1,31035.44,534119.9068,3,1,Reject
CL_453118,0,3,0,44226.94,711095.3827,2,0,Reject
CL_576623,1,2,1,31300.17,932849.6837,6,0,Reject
CL_414431,1,1,0,37075.13,937392.7667,21,1,Approve
CL_612542,1,2,1,47135.43,911170.7035,8,1,Approve
CL_325427,0,2,0,41079.64,729969.5883,15,0,Reject
CL_813347,0,2,1,35554.62,1018964.351,12,0,Reject
CL_47552,1,2,0,43618.02,1179499.326,4,0,Reject
CL_872240,1,3,0,40336.27,983713.6245,10,0,Reject
CL_196573,1,3,0,44230.23,1356956.504,6,1,Approve
CL_162037,0,3,0,33580.47,621331.1702,15,1,Approve
CL_660248,1,3,0,31318.81,837676.6531,22,0,Reject
CL_163309,1,3,0,42861,1065326.765,21,1,Approve
CL_908875,1,3,0,48995.2,1265588.619,4,0,Reject
CL_267455,0,3,0,41352.79,1160064.877,6,1,Approve
CL_533980,0,3,1,34417.71,603534.1303,5,1,Approve
CL_29146,1,2,0,46731.02,1194076.135,7,0,Reject
CL_589542,1,2,1,32014.83,529014.0084,5,1,Approve
CL_981807,0,2,0,39248.95,1095728.469,5,1,Approve
CL_618659,0,3,0,49144.32,936871.5178,5,0,Reject
CL_635819,1,2,0,31189.68,910752.3441,8,0,Reject
CL_464893,1,3,0,33224.35,747705.1421,5,1,Reject
CL_883201,1,3,0,34936.26,1051073.711,6,0,Reject
CL_206924,0,3,0,30761.72,944229.2054,9,0,Approve
CL_182845,0,3,0,31534.3,896203.5832,8,1,Reject
CL_400085,1,4,0,32429.64,728496.8503,4,1,Approve
CL_920844,0,3,0,33665.35,660026.7137,8,0,Approve
CL_444411,0,3,0,30709.26,737839.0571,20,0,Approve
CL_994344,1,4,0,33463.53,559950.5766,14,0,Approve
CL_165654,0,0,0,35265.7,535906.6969,3,1,Approve
CL_995862,0,4,0,45414.96,1090134.389,7,1,Approve
CL_660941,1,1,0,34050.65,639764.5416,3,1,Approve
CL_149501,0,1,0,42719.95,1022394.96,5,1,Approve
CL_148669,0,1,1,43340.93,1092051.585,21,1,Approve
CL_330758,0,3,0,30551.63,920390.592,8,1,Approve
CL_38148,1,4,0,30049.76,451159.0567,2,0,Reject
CL_485899,1,2,0,47691.01,1214810.306,21,1,Approve
CL_572479,1,2,0,38472.72,980055.7135,4,0,Reject
CL_801502,0,3,0,38232.63,722272.1337,8,0,Reject
CL_713724,0,0,0,45252.48,1070200.297,20,1,Approve
CL_961002,0,3,0,43973.51,923412.5244,17,0,Approve
CL_713546,1,2,0,36955.79,731354.5918,4,1,Approve
CL_453687,1,2,0,35570.5,875583.9062,5,1,Approve
CL_672619,1,0,0,41640.4,1063473.683,21,1,Approve
CL_635641,0,3,0,39793.37,676035.0732,2,1,Approve
CL_449956,1,3,0,44769.64,792168.9149,2,0,Reject
CL_64128,1,3,0,48483.64,1491092.165,9,1,Approve
CL_551488,1,1,0,47767.88,1447550.5,8,1,Approve
CL_736829,1,4,0,38869.96,879193.4602,9,1,Approve
CL_991886,0,4,0,41044.58,576405.1827,12,1,Approve
CL_603568,0,3,1,30632.07,891640.7995,6,1,Approve
CL_799145,0,3,0,31248.43,894036.7838,8,0,Reject
CL_454851,0,2,0,39273,798458.6205,8,0,Reject
CL_502292,0,3,0,37641.18,943995.3629,10,0,Approve
CL_325980,1,1,0,39119.76,544954.2999,12,0,Reject
CL_672247,0,3,0,44057.69,1165489.256,4,0,Reject
CL_727701,1,0,0,43423.44,972457.1922,9,0,Reject
CL_948001,0,4,0,47272.89,798579.0497,5,0,Reject
CL_896003,0,3,0,43829.23,1190476.908,5,0,Reject
CL_83461,0,0,0,42690.99,714137.4633,3,0,Reject
CL_907476,0,2,0,45310.76,846403.3889,4,1,Approve
CL_743992,0,0,0,43859.42,1071315.107,4,0,Reject
CL_810232,1,2,0,47122.34,1444908.338,4,0,Reject
CL_567319,0,2,0,44597.15,687531.5775,4,1,Approve
CL_747081,1,3,0,37196.39,1071247.565,12,1,Approve
CL_49988,0,2,0,32445.59,532217.1304,5,1,Approve
CL_735482,0,3,1,49597.74,839841.0381,3,1,Approve
CL_934668,1,3,0,38622.01,938279.9544,10,1,Approve
CL_580650,0,3,0,48692.82,1071296.732,6,0,Reject
CL_301590,1,3,0,38804.35,1180963.115,6,0,Reject
CL_196052,0,1,0,30584.79,731303.1056,5,0,Reject
CL_663883,0,0,0,46199.94,1092210.776,5,0,Reject
CL_564716,0,3,0,43727.06,769144.0519,7,0,Reject
CL_889029,0,2,0,35440.67,861745.8523,3,0,Reject
CL_467816,1,4,0,46325.87,645343.9183,6,1,Approve
CL_434587,1,0,0,34346.15,577960.9123,5,1,Approve
CL_167349,0,3,0,43731.74,1341016.074,13,1,Approve
CL_437266,0,0,0,38725.33,847277.1398,9,1,Approve
CL_985354,0,3,0,35968.48,592411.9465,14,0,Approve
CL_431711,1,2,0,36813.32,728835.064,8,1,Approve
CL_804414,1,2,0,38704.58,696096.614,3,0,Reject
CL_365849,0,3,0,45690.12,1358605.814,6,1,Approve
CL_235663,1,2,0,35297.06,1031653.665,8,0,Reject
CL_137143,0,3,0,39747,775401.0895,4,0,Reject
CL_669532,0,0,0,42051.34,594437.1735,3,0,Reject
CL_731389,1,3,0,34169.12,866914.0526,21,0,Reject
CL_989820,0,1,0,40828.15,1243094.694,13,0,Reject
CL_159343,0,2,0,49857.51,1188125.144,10,0,Approve
CL_93006,1,0,0,43405.89,582279.6313,11,0,Reject
CL_341778,0,3,0,43485.75,1262509.733,12,1,Approve
CL_138841,1,1,0,30459.7,907563.4839,25,0,Reject
CL_655319,1,1,1,38872.55,725634.6424,8,0,Reject
CL_735277,0,1,0,30640.28,622674.505,3,0,Reject
CL_499512,1,3,0,39474.52,827712.167,6,0,Reject
CL_996242,0,2,1,48043.28,1457019.012,25,1,Approve
CL_853222,0,1,0,45957.59,981619.8349,3,1,Approve
CL_375326,1,1,0,42017.41,830827.4515,16,1,Approve
CL_197531,1,4,0,38072.47,849755.8691,9,0,Reject
CL_266834,1,2,0,34009.81,795123.553,3,1,Approve
CL_503058,1,3,0,43545.42,766902.3844,4,1,Approve
CL_853671,1,3,0,36609.58,882376.2255,3,1,Approve
CL_239840,0,0,0,41103.52,972298.5409,5,0,Reject
CL_712715,1,0,0,37973.7,491503.3115,2,1,Approve
CL_503882,0,3,1,37799.11,993829.1478,4,1,Approve
CL_949209,0,4,0,45775.17,739934.7503,3,1,Approve
CL_931415,1,3,0,33635.87,899810.6193,4,1,Approve
CL_38922,0,3,0,42100.37,1298653.026,9,1,Approve
CL_234303,0,1,0,32359.64,950000.6587,5,1,Approve
CL_700740,0,0,0,33031.86,457395.8582,2,1,Approve
CL_672778,1,2,0,37004.27,986220.5904,4,1,Approve
CL_605918,1,3,0,48988.71,647596.5972,2,1,Approve
CL_739034,1,3,0,38565.09,588876.381,6,0,Reject
CL_292995,1,3,0,41384.14,928730.2727,3,0,Reject
CL_771961,1,4,0,35397.99,555724.0326,3,0,Reject
CL_942373,1,3,0,46134.91,853195.1112,3,0,Reject
CL_721576,0,2,0,42804.54,809881.2278,3,0,Reject
CL_444949,0,3,0,48394.52,884201.9467,8,1,Approve
CL_359928,1,1,0,35022.06,888230.6695,4,0,Reject
CL_724575,0,3,0,33130.36,946643.0846,24,0,Reject
CL_810290,1,2,0,48489.81,880538.932,5,0,Reject
CL_560310,0,2,0,35843.39,496167.4903,4,1,Approve
CL_132761,0,4,0,42434.73,639538.3309,4,1,Approve
CL_647628,0,1,0,42954.82,1093945.485,5,0,Reject
CL_967895,1,3,0,48839.42,1369429.132,12,0,Reject
CL_651716,1,2,0,30846.99,491210.081,4,0,Approve
CL_586383,0,3,0,46752.55,587427.9804,3,1,Approve
CL_270648,1,0,0,32746.67,779965.4935,5,0,Approve
CL_633906,0,4,1,33618.24,434870.3711,4,0,Reject
CL_599913,0,2,0,48842.54,1089496.496,4,0,Reject
CL_932145,1,1,0,37900.76,587029.0224,3,1,Approve
CL_887800,1,3,0,47141.94,573469.9509,3,1,Approve
CL_296741,0,0,1,40652.63,1254152.824,6,0,Reject
CL_84191,0,2,0,45054.12,687494.6352,2,1,Approve
CL_477016,1,2,0,33714.49,990967.1184,5,0,Reject
CL_879880,1,3,0,44111.54,1003494.276,9,1,Approve
CL_658238,0,0,0,36566.91,1107593.268,13,1,Approve
CL_972324,1,2,1,39284.18,1080318.406,4,1,Approve
CL_719886,0,4,1,39515.58,695897.9097,15,1,Approve
CL_306008,1,0,0,46976.4,643450.8908,2,0,Reject
CL_457834,0,3,0,33126.37,560424.5765,4,0,Reject
CL_23827,1,4,0,37967.71,1171792.541,6,1,Approve
CL_445404,0,3,0,31343.09,638161.9252,6,1,Approve
CL_53185,0,1,0,48364.73,1398105.22,8,0,Reject
CL_23652,0,4,0,46783.76,978083.9852,9,1,Approve
CL_610954,1,4,0,40163.55,1046865.44,7,0,Reject
CL_121337,0,3,0,38518.81,1057231.853,8,0,Reject
CL_102474,0,1,0,36207.89,615272.6479,3,1,Approve
CL_882455,1,2,0,38425.44,1111313.943,24,1,Approve
CL_420870,1,3,1,31937.57,556916.8304,3,1,Approve
CL_67183,0,2,0,45509.41,1154516.894,21,1,Approve
CL_118334,1,1,0,32214.43,641603.8909,4,0,Reject
CL_390342,1,1,0,43963.1,548975.2197,10,0,Reject
CL_187345,0,0,0,30779.11,439180.8166,3,1,Approve
CL_264023,1,3,0,49713.9,826013.1877,5,0,Reject
CL_772355,1,0,0,37255.63,1096986.008,6,0,Reject
CL_948644,1,2,1,37388.51,553261.0785,2,0,Reject
CL_61171,0,2,0,31651.82,403523.4482,11,1,Approve
CL_32852,1,1,1,40644.65,709210.4074,4,1,Approve
CL_971160,1,1,0,47264.68,951327.2725,17,1,Approve
CL_216406,1,3,0,34374.01,436733.0294,2,1,Approve
CL_410571,1,2,0,33584.47,993026.4366,6,0,Reject
CL_818936,0,1,0,33825.74,811359.0877,20,0,Reject
CL_359625,1,3,0,31323.1,941922.0773,5,1,Approve
CL_464024,0,1,0,41488.97,1252122.874,5,0,Reject
CL_992500,0,4,1,44496.71,1263525.373,12,0,Reject
CL_380556,0,2,1,31295.4,585514.3292,4,1,Approve
CL_174444,0,0,0,40942.58,655953.6101,2,0,Reject
CL_160822,1,2,0,34644.58,634778.921,3,1,Reject
CL_699904,0,1,0,44882.6,857877.9536,8,0,Reject
CL_588937,1,1,0,47473.97,710239.4774,12,1,Approve
CL_106989,1,1,0,41480.1,1159001.567,4,1,Approve
CL_780222,1,1,0,31163.38,863522.3374,8,0,Reject
CL_62408,0,2,0,44074.26,634100.0353,6,0,Reject
CL_682506,1,2,0,32935.47,736196.1204,9,1,Approve
CL_147510,1,3,0,44690.29,1066397.54,7,0,Reject
CL_491910,1,0,0,46765.63,1288432.606,6,1,Approve
CL_780566,0,0,0,37720.48,558577.8755,2,1,Approve
CL_187255,1,0,0,32007.11,674932.7617,6,0,Reject
CL_493325,0,3,0,41249.68,681377.0471,2,0,Reject
CL_711857,1,0,1,39549.2,1149593.851,8,1,Approve
CL_491441,1,2,0,43280.32,1237942.555,6,1,Approve
CL_421685,1,3,0,35173.05,1054535.416,25,0,Reject
CL_335715,1,3,0,38537.35,511266.9386,6,0,Reject
CL_525726,1,2,0,33232.2,763350.4596,19,0,Reject
CL_744353,1,2,0,32868.7,946030.1385,8,0,Approve
CL_568128,1,3,0,31066.72,879680.8211,5,0,Reject
CL_96173,1,0,0,41255.91,1249676.243,13,0,Reject
CL_958672,0,1,0,36809.43,471079.2302,2,0,Reject
CL_53908,0,2,0,39577.73,566812.8234,6,0,Reject
CL_503146,0,1,0,34632.26,664289.6883,5,1,Approve
CL_99920,1,4,0,30260.61,806166.9438,6,0,Reject
CL_340671,1,3,0,35469.05,548931.9717,13,1,Approve
CL_563605,0,0,0,40921.44,1084458.163,22,1,Approve
CL_910293,0,1,0,43678.47,673198.7151,2,0,Reject
CL_768374,1,2,0,32810.56,460771.8592,12,0,Reject
CL_327744,0,3,0,35754.34,877345.8912,10,1,Approve
CL_594151,0,1,1,37143.94,828760.5494,3,1,Approve
CL_825952,0,2,0,35671.01,981723.6457,6,1,Approve
CL_3990,0,3,0,45327.91,871066.9779,4,0,Reject
CL_923701,1,1,0,49917.76,649754.5438,2,1,Approve
CL_780331,1,1,0,30395.24,429363.3308,2,0,Reject
CL_255007,0,2,0,56543,1605646.418,8,0,Reject
CL_160930,1,1,0,58878.14,1270575.09,18,1,Approve
CL_576430,1,2,0,55134.27,1070501.209,8,0,Approve
CL_495631,1,2,0,62380.83,944326.9461,3,0,Reject
CL_356535,1,1,0,58180.49,778364.058,11,0,Reject
CL_611206,1,3,0,69866.59,1236228.455,7,0,Reject
CL_790206,0,3,0,74697.58,2067249.482,23,0,Approve
CL_325510,0,3,0,74339.11,1294818.257,15,1,Approve
CL_213270,1,1,0,69205.38,2048790.986,5,0,Reject
CL_158709,1,2,0,60140.36,1244339.016,9,0,Reject
CL_628410,1,1,0,61536.25,1811287.915,5,0,Reject
CL_725444,1,1,0,69431.36,1988674.077,6,0,Reject
CL_168223,1,0,0,53867.74,1120609.377,3,0,Reject
CL_416055,1,3,0,50855.01,825508.9726,3,0,Reject
CL_165568,1,2,1,62748.37,1892381.669,25,1,Approve
CL_605009,1,2,0,69979.84,1167444.804,14,1,Approve
CL_935194,0,2,1,64624.93,1740067.878,4,0,Reject
CL_959832,0,4,0,64462.61,1309359.95,8,0,Reject
CL_157415,0,2,0,73259.01,1958728.293,11,1,Approve
CL_25379,1,4,0,59328.66,1010926.7,5,0,Reject
CL_37022,1,3,0,71374.91,1034332.305,3,1,Approve
CL_565237,0,3,0,70193.35,1342962.616,3,0,Reject
CL_302380,1,3,1,69269.47,970110.8645,2,0,Reject
CL_337327,0,0,0,64118.84,1618756.997,7,0,Approve
CL_664099,1,0,0,67760.23,843255.3439,3,1,Approve
CL_934426,0,2,0,60872.81,1386140.217,6,1,Approve
CL_595495,1,3,0,58270.49,797839.6193,2,1,Approve
CL_975278,0,3,0,57409.06,1345178.853,20,0,Reject
CL_53818,1,3,0,55403.35,1675052.631,13,1,Approve
CL_796479,1,4,0,54769.59,1114469.141,3,0,Reject
CL_45224,1,2,0,71741.55,1338844.781,3,1,Approve
CL_827108,1,1,1,73077.63,1189399.332,7,1,Approve
CL_46134,1,2,0,65402.74,1357605.722,9,1,Approve
CL_588793,0,2,0,74603.97,1297492.663,4,1,Approve
CL_283352,0,2,1,74575.52,1876178.76,3,1,Approve
CL_218258,0,1,0,60159.54,1519090.695,5,0,Reject
CL_530733,0,2,0,51506.35,995995.6619,3,0,Reject
CL_648592,1,0,0,61986.15,1604727.845,22,1,Approve
CL_393340,0,3,0,50298.63,1162316.102,5,0,Reject
CL_209706,1,3,0,50397.94,645208.1766,2,1,Approve
CL_41087,1,3,0,50595.88,890029.0309,2,0,Reject
CL_555130,0,3,0,66906.88,2013350.985,8,0,Reject
CL_198958,0,3,0,50191.06,1185287.383,10,0,Reject
CL_885412,1,1,0,55894.34,708315.8934,2,1,Approve
CL_513992,1,3,0,52468.33,1422629.667,8,1,Approve
CL_102744,0,3,0,54073.77,1352051.574,21,0,Reject
CL_662903,1,2,0,70923.17,1793135.857,21,1,Approve
CL_202204,0,2,0,73203.08,1810434.36,4,1,Approve
CL_442111,1,3,1,74659.18,1477374.801,3,0,Reject
CL_805559,0,0,0,50611.09,1079965.929,6,1,Approve
CL_406016,0,4,0,50978.57,855791.0078,2,1,Approve
CL_756394,1,3,0,67427.4,2034742.838,25,0,Reject
CL_790885,1,1,0,64962.65,900121.4622,2,1,Approve
CL_420716,1,3,0,56098.56,935813.6519,5,0,Reject
CL_761298,0,2,0,64725.37,1275532.707,5,0,Reject
CL_439274,0,2,0,57515.63,1712881.486,5,1,Approve
CL_802020,0,3,0,64945.99,1198421.123,8,1,Approve
CL_995336,1,1,0,68158.87,2085528.546,6,1,Approve
CL_770575,0,0,1,55155.62,941630.098,2,1,Approve
CL_265255,1,3,1,63454.37,1508239.821,3,1,Approve
CL_747982,0,3,0,59096.58,1489551.136,4,1,Approve
CL_826582,0,0,1,50342.67,1338630.972,22,1,Approve
CL_37507,0,2,0,64437.91,1076874.067,14,0,Reject
CL_392642,1,3,0,64423.56,1118181.326,7,0,Reject
CL_172949,0,3,0,54862.96,1455525.717,11,1,Approve
CL_826509,0,2,0,57418.35,1509908.43,11,0,Approve
CL_658536,1,4,1,50344.75,1479676.889,5,1,Approve
CL_70441,1,3,0,70882.02,1807428.52,4,0,Reject
CL_38094,1,2,0,71569.39,1118957.257,2,0,Reject
CL_481363,0,0,0,61283.53,1254760.86,6,0,Reject
CL_508839,0,3,1,64131.47,1018380.54,7,0,Reject
CL_286436,0,2,1,55222.81,742347.2897,3,0,Reject
CL_876462,1,1,0,68175.02,2051155.704,4,0,Reject
CL_263915,0,0,0,58384.59,1456027.409,7,0,Reject
CL_6177,1,3,0,65786.95,1313261.487,4,0,Reject
CL_224369,0,3,0,70073.54,1863486.856,7,1,Approve
CL_118749,1,3,0,74331.09,1606987.975,3,0,Reject
CL_807561,0,1,1,54913.06,1535102.487,12,1,Approve
CL_681948,0,1,0,69102.69,1691453.514,20,1,Approve
CL_52441,1,1,0,69664.74,1699520.887,7,1,Approve
CL_203513,1,3,0,67074.65,1762824.336,4,0,Reject
CL_946910,1,3,0,59831.83,1010086.447,14,1,Approve
CL_305220,1,1,0,67683.03,1908398.884,12,0,Reject
CL_300751,1,2,0,56148.39,1583780.189,4,0,Reject
CL_541743,1,3,0,62881.15,1636502.722,5,0,Reject
CL_450924,1,3,1,55267.61,761306.7669,2,0,Reject
CL_975739,0,2,0,69583.89,1164706.432,14,1,Approve
CL_537838,1,1,0,74000.74,2161253.332,8,1,Approve
CL_942386,1,3,0,74695.59,1622047.745,18,0,Approve
CL_396342,0,4,0,61285.17,1013247.627,2,1,Approve
CL_865000,1,2,0,72024.12,1361555.601,8,1,Approve
CL_291015,1,0,0,70159.28,1168706.785,3,1,Approve
CL_94976,0,1,0,50926.98,1139712.191,3,0,Reject
CL_74755,1,2,1,74841.48,1515242.424,4,1,Approve
CL_940007,0,3,0,58710.35,769367.963,11,1,Approve
CL_952299,0,3,0,55939.97,1041489.513,4,1,Approve
CL_10060,0,3,0,68607.34,1763580.968,4,0,Reject
CL_492572,1,1,0,51359.86,1407266.687,8,0,Reject
CL_931907,1,2,0,53967.86,1175508.529,9,1,Approve
CL_144387,1,3,0,60507.34,1867849.035,13,1,Approve
CL_628301,0,1,1,53831.16,1360737.751,11,1,Approve
CL_59976,0,4,0,67200.53,1561708.937,4,0,Reject
CL_872457,0,2,0,68330.26,1650990.591,5,1,Approve
CL_951111,1,3,0,50098.42,690276.746,2,1,Approve
CL_629664,0,3,0,64818.64,1521771.017,20,1,Approve
CL_637961,1,3,0,67947.42,1819115.261,22,0,Reject
CL_641409,0,2,0,58128.84,1566581.918,4,0,Reject
CL_555823,1,0,0,67553.5,1813915.986,4,1,Approve
